text_id,project,match_text,numeric_value,context
P393620,saao_saa19,40,40,"...] the archers [... On the x]th day two of them [......] 40 [......] [......] together [O]n the 20th [o]f Nisan (I), [M"
P393620,saao_saa19,20,20,"two of them [......] 40 [......] [......] together [O]n the 20th [o]f Nisan (I), [Mušal]lim-Aššur retur[ned] from [Ṣ]imirr"
P393620,saao_saa19,One,,"r] work, so it can be fin[ished] before the king (comes)."" [One] boat of Ṣi[mirr]a [...] [... i]n [Ṣ]imirra [......] [...]"
P393621,saao_saa19,"1,000",1000,"(Beginning destroyed) [not] yet [......] 1,000 (bricks) the [... official] ... [...] We are building [...."
P393621,saao_saa19,fifty,,"moat]. As t[o the news] of Damasc[us, PN], the commander-of-fifty of Ata[...], has ru[n away] to me. [I am herewith sen]di[ng"
P393621,saao_saa19,one,,"] l[ord ...] (Break) (SPACER) [..., sa]ying: ""[... I have g]one up fr[om ...]; (thus) they should go up accordingly."" (But)"
P393623,saao_saa19,"1,000",1000,"ng, [m]y lo[rd]! The commander-in-chief told me: ""Cultivate 1,000 (homers of) seed!"" The year has drawn to an end but I am no"
P393623,saao_saa19,"1,000",1000,"The year has drawn to an end but I am not able to cultivate 1,000 (homers of) seed until I send for the ploughs o[f] Barhalza"
P393624,saao_saa19,30,30,"[To the king, my lord: your servant Inurta-ila'i]. On the 30th of Adar (XII), the interpreter [NN] and the emissaries of"
P393624,saao_saa19,1,1,"the interpreter [NN] and the emissaries of Que – with them 1 wooden carriage, 3 mules and 3 men - crossed the river and"
P393624,saao_saa19,3,3,"N] and the emissaries of Que – with them 1 wooden carriage, 3 mules and 3 men - crossed the river and spent the night in"
P393624,saao_saa19,3,3,"missaries of Que – with them 1 wooden carriage, 3 mules and 3 men - crossed the river and spent the night in Kar-Shalmane"
P393626,saao_saa19,10,10,". Good health to the ki[ng, my lord]! There is an estate of 10 hectares of arable land in Dur-Ayumma [...] On its side [.."
P393627,saao_saa19,28,28,"een cut and broken pieces have been smeared (with) bitumen. 28 wooden stockades have been placed, the door of the main gat"
P393627,saao_saa19,hundred,,"The royal ‘mule house [man]' has inspected [the troop]s: [x hundred]-62 men [from ] Raṣappa, ..., Arzuhinu. I will have the (tr"
P393627,saao_saa19,62,62,"‘mule house [man]' has inspected [the troop]s: [x hundred]-62 men [from ] Raṣappa, ..., Arzuhinu. I will have the (troops"
P393631,saao_saa19,third,,efeated him and plundered him. He is (now) upon him for the third time. Rusa (= Ursa) marched straight from Ṭurušpâ against t
P393631,saao_saa19,third,,"ops of the king of Assyria are marching against you for the third time."" (Rest destroyed or too broken for translation)"
P393634,saao_saa19,two,,"oops into it. From there I am going to [...]li and Menaga, (two) fo[rt]s of Aššur-be[lu-taqq]in. Where they have not been p"
P393635,saao_saa19,26,26,"Good health to the kin[g, my lord]! We got together on the 26th, stood in the presence of the commander-in-chief and gave"
P393635,saao_saa19,one,,n the presence of the commander-in-chief and gave orders to one another. We arrived within the (city) gates and inflicted a
P393635,saao_saa19,one,,"by the gods of the king, m[y] lord, that they entered only one cubit, one span into the city centre. The king, my lord, ma"
P393635,saao_saa19,one,,"s of the king, m[y] lord, that they entered only one cubit, one span into the city centre. The king, my lord, may ask about"
P393636,saao_saa19,9,9,"Marduk, [who] went [wi]th the boats, [has retu]rned. On the 9th, the boats arrived [in the town of ...]editi. I asked [Mu"
P393638,saao_saa19,60,60,[to] Maruru (and) [who] are staying in Maruru have arrested 60 [wande]ring men. On the next day I conquered the [...]eans
P393639,saao_saa19,3,3,"to the king, my lord! The Gambuleans were in Arrapha on the 3rd day. I was wounded in the military campaign and I am very"
P393641,saao_saa19,370,370,"s of the river basin of the House of Wargi - their loss was 370 killed. The king, my lord, may ask (about it). (SPACER)"
P393643,saao_saa19,1,1,(Beginning destroyed) (from) 1[0]0 horses that came from Calneh: (on the way) [f]rom Calah
P393643,saao_saa19,[0],0,(Beginning destroyed) (from) 1[0]0 horses that came from Calneh: (on the way) [f]rom Calah to
P393643,saao_saa19,0,0,(Beginning destroyed) (from) 1[0]0 horses that came from Calneh: (on the way) [f]rom Calah to
P393643,saao_saa19,26,26,") [f]rom Calah to Dur-Bel-ila’i, before they arrived to me, 26 of them died. (SPACER)"
P393644,saao_saa19,29,29,"od health to the king, my lord! I set out from Marad on the 29th and went as far as Parak-Mari. I checked and received the"
P393645,saao_saa19,373,373,"whom the king, my lord, wrote to me, right now I am sending 373 persons under the care of [Z]er-abi to the king, my lord. 5"
P393645,saao_saa19,57,57,"3 persons under the care of [Z]er-abi to the king, my lord. 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 o"
P393645,saao_saa19,6,6,"s under the care of [Z]er-abi to the king, my lord. 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spa"
P393645,saao_saa19,[5,5,"he care of [Z]er-abi to the king, my lord. 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spans’ height"
P393645,saao_saa19,3],3,"bi to the king, my lord. 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spans’ height; 8 [weaned; x] su"
P393645,saao_saa19,4,4,"the king, my lord. 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spans’ height; 8 [weaned; x] sucklin"
P393645,saao_saa19,12,12,". 57 men; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spans’ height; 8 [weaned; x] sucklings. Total 78 men ["
P393645,saao_saa19,3,3,"en; 6 men of [5 spans' height, 3] of 4 spans' height, 12 of 3 spans’ height; 8 [weaned; x] sucklings. Total 78 men [and ."
P393645,saao_saa19,8,8,"pans' height, 3] of 4 spans' height, 12 of 3 spans’ height; 8 [weaned; x] sucklings. Total 78 men [and ......] 3 (of) 4 ("
P393645,saao_saa19,78,78,"ight, 12 of 3 spans’ height; 8 [weaned; x] sucklings. Total 78 men [and ......] 3 (of) 4 (spans' height); 2 (of) 3 (spans'"
P393645,saao_saa19,3,3,height; 8 [weaned; x] sucklings. Total 78 men [and ......] 3 (of) 4 (spans' height); 2 (of) 3 (spans' height) [......].
P393645,saao_saa19,4,4,; 8 [weaned; x] sucklings. Total 78 men [and ......] 3 (of) 4 (spans' height); 2 (of) 3 (spans' height) [......]. Total 5
P393645,saao_saa19,2,2,klings. Total 78 men [and ......] 3 (of) 4 (spans' height); 2 (of) 3 (spans' height) [......]. Total 52 o[f ......] 70 me
P393645,saao_saa19,3,3,Total 78 men [and ......] 3 (of) 4 (spans' height); 2 (of) 3 (spans' height) [......]. Total 52 o[f ......] 70 men [....
P393645,saao_saa19,52,52,4 (spans' height); 2 (of) 3 (spans' height) [......]. Total 52 o[f ......] 70 men [......] 12 of 4 spa[ns' height ......]
P393645,saao_saa19,70,70,t); 2 (of) 3 (spans' height) [......]. Total 52 o[f ......] 70 men [......] 12 of 4 spa[ns' height ......] 16 of 3 s[pans'
P393645,saao_saa19,12,12,ans' height) [......]. Total 52 o[f ......] 70 men [......] 12 of 4 spa[ns' height ......] 16 of 3 s[pans' height ......].
P393645,saao_saa19,4,4,eight) [......]. Total 52 o[f ......] 70 men [......] 12 of 4 spa[ns' height ......] 16 of 3 s[pans' height ......]. Tota
P393645,saao_saa19,16,16,o[f ......] 70 men [......] 12 of 4 spa[ns' height ......] 16 of 3 s[pans' height ......]. Total 136 [......] 5 of 4 span
P393645,saao_saa19,3,3,.....] 70 men [......] 12 of 4 spa[ns' height ......] 16 of 3 s[pans' height ......]. Total 136 [......] 5 of 4 spans' he
P393645,saao_saa19,136,136,pa[ns' height ......] 16 of 3 s[pans' height ......]. Total 136 [......] 5 of 4 spans' height [......] Šamaš-eriba [......]
P393645,saao_saa19,5,5,......] 16 of 3 s[pans' height ......]. Total 136 [......] 5 of 4 spans' height [......] Šamaš-eriba [......] (Break) (S
P393645,saao_saa19,4,4,..] 16 of 3 s[pans' height ......]. Total 136 [......] 5 of 4 spans' height [......] Šamaš-eriba [......] (Break) (SPACER
P393646,saao_saa19,2,2,d. The governor of (Bit)-Hamban arrived at the river on the 2nd day. We will set out and go as soon as he has complete[ly
P393646,saao_saa19,15,15,"to [the k]ing, my lor[d]. The silver together with [...] is 15 talents [......]. The writing-boards (listing) the f[or]mer"
P393650,saao_saa19,two,,"he king, my lord, I entered [Cut]ha and Sippar and I stayed two days in Babylon but the barley of Ṣil-Bel was not available"
P393650,saao_saa19,23,23,towed the boats and went a day’s march below Cutha. On the 23rd I will set out and put in place the barley of Cutha.
P393653,saao_saa19,20,20,"[vise] the Itu'[eans]."" Ah[unu is departing] right now. For 20, 21 days [they have been] wa[iting for] the king my lord's"
P393653,saao_saa19,21,21,"e] the Itu'[eans]."" Ah[unu is departing] right now. For 20, 21 days [they have been] wa[iting for] the king my lord's [car"
P393656,saao_saa19,100,100,"tayed] until the end, did not return. No[w] I have provided 100 men from their midst for the royal mule express service. By"
P393660,saao_saa19,third,,g Sulaya [......] (Break) (SPACER) who (were caught) on the third day say [......] of the left until [......] retu[rn]ed to t
P393660,saao_saa19,three,,"in-zeri (...)] Nabû-ahhe-šullim c[ame, saying: ""NN] brought three minas of gol[d], saying: [......] I absolutely do not ho[ld"
P393661,saao_saa19,10,10,"] I am se[nding] it to the king, my lord. I am also sending 10 chariot ow[ne]rs from the household of the queen. 20 [....."
P393661,saao_saa19,20,20,ending 10 chariot ow[ne]rs from the household of the queen. 20 [......] (Rest destroyed) (SPACER) (SPACER)
P393662,saao_saa19,"1,000",1000,"As to what the king, my lord, wrote to me: ""A [ca]ravan of 1,000 has come up; ""[......]. Perhaps [......] I have crossed [th"
P393662,saao_saa19,two,,....]. Perhaps [......] I have crossed [the rive]r [......] two days [......] orchards (Break) (SPACER) [......] the messen
P393663,saao_saa19,5,5,"lord, wrote to me: ""Glaze bricks in Sardu[r]iani ti[ll the 5th] of Ab (V) and then drop it! Appoint Ukkaeans and scouts"
P393663,saao_saa19,ten,,d the bricks! You yourselves go glaze bricks in Elizkun for ten days! If the Urarṭian[s] come [t]o Sarduriani to cru[s]h th
P393663,saao_saa19,Three,,"lizkun and overwhelm them!'"" I sent spies to reconnoit[re]: Three [go]vernors with their forces are encamped opposite us. Zaw"
P393663,saao_saa19,5,5,"my] lord, [...] and [construct] a magazine i[n ...]. On the 5th of Ab (V) [we ...ed] on [...]. All the [...] who [...] th"
P393663,saao_saa19,ten,,"my messenger to the Ukkaean but he refused to come. He sent ten master builders and 100 men, but they returned and ran away"
P393663,saao_saa19,100,100,"ean but he refused to come. He sent ten master builders and 100 men, but they returned and ran away in a matter of days. I"
P393663,saao_saa19,500,500,"ow) sent another messenger of mine (with the message): ""Let 500 (regular) spearmen come!"" My messenger has not yet come bac"
P393664,saao_saa19,one,,"and the quartermaster corps of the P[alace]. I can give out one homer of barley, but the king, my lord, knows what the gove"
P393665,saao_saa19,5,5,"which the king wrote to me: ""[......] according to the same 5 men [......] water for them to drink ...[... ...].... What"
P393667,saao_saa19,"6,666",6666,"el-duri. Good health to the king, m[y] lord! I have g[iven] 6,666 homers 46 litres of [barley] to Inurta-šarru-uṣur. [I have"
P393667,saao_saa19,46,46,"health to the king, m[y] lord! I have g[iven] 6,666 homers 46 litres of [barley] to Inurta-šarru-uṣur. [I have given] 3,3"
P393667,saao_saa19,"3,333",3333,"46 litres of [barley] to Inurta-šarru-uṣur. [I have given] 3,333 homers and 3 sea[hs of barley to] Aššur-remanni. [x home]rs"
P393667,saao_saa19,3,3,"rley] to Inurta-šarru-uṣur. [I have given] 3,333 homers and 3 sea[hs of barley to] Aššur-remanni. [x home]rs of barley [."
P393668,saao_saa19,6,6,"which the king, my lord, wrote to me, I have reviewed them: 6 chariots, one wooden implement, 11 teams of horses, 3 teams"
P393668,saao_saa19,one,,"ng, my lord, wrote to me, I have reviewed them: 6 chariots, one wooden implement, 11 teams of horses, 3 teams of mules, 120"
P393668,saao_saa19,11,11,"me, I have reviewed them: 6 chariots, one wooden implement, 11 teams of horses, 3 teams of mules, 120 donkeys and 60 camel"
P393668,saao_saa19,3,3,"them: 6 chariots, one wooden implement, 11 teams of horses, 3 teams of mules, 120 donkeys and 60 camels. I have not count"
P393668,saao_saa19,120,120,"one wooden implement, 11 teams of horses, 3 teams of mules, 120 donkeys and 60 camels. I have not counted the men but there"
P393668,saao_saa19,60,60,"ment, 11 teams of horses, 3 teams of mules, 120 donkeys and 60 camels. I have not counted the men but there are some 400 m"
P393668,saao_saa19,400,400,nd 60 camels. I have not counted the men but there are some 400 men opposite me. I have completely crossed over (the river)
P393669,saao_saa19,two,,"servant Šarru-[...]. Bini-aya[...] (and) Sili[...], in all two emissaries from Ekron, who brought the silver to me – I hav"
P393669,saao_saa19,7,7,"ilver to me – I have weighed out and rec[eived] (from them) 7 talents and 34 m[inas]. They [... ...], and I s[poke] with"
P393669,saao_saa19,34,34,"I have weighed out and rec[eived] (from them) 7 talents and 34 m[inas]. They [... ...], and I s[poke] with them. I have re"
P393670,saao_saa19,four,,"nt x me]n before me [and went] to Samaria. In the mountain, four ...[......] the messenger of the [......] with the vice-gov"
P393672,saao_saa19,one,,ur-Be[l ...] with the troops o[f ...] we were unite[d] with one anoth[er ...] opposite him [...] we shall do [...] (Rest de
P393673,saao_saa19,27,27,"troyed) It rained [extre]mely heavily [on the nig]ht of the 27th until the daybreak, the whole day on the 27th and the who"
P393673,saao_saa19,27,27,"nig]ht of the 27th until the daybreak, the whole day on the 27th and the whole night on the night of the 28th. [The r]ain"
P393673,saao_saa19,28,28,"ole day on the 27th and the whole night on the night of the 28th. [The r]ain poured down very [mu]ch water, the amount [o]"
P393673,saao_saa19,three,,"ning) Aššur-naṣir, Ammi-[ha]tî (and) Bel-apkal-ilani, total three recruitment officers, about whom the king, my lord, wrote t"
P393674,saao_saa19,one,,"me are taken, the Babylonian merchants have been delayed by one stage [...]. Bel-le'i and about 90 mares of M[u]šeṣi are ea"
P393674,saao_saa19,90,90,ts have been delayed by one stage [...]. Bel-le'i and about 90 mares of M[u]šeṣi are eating in the presence of [Ašš]ur-da'
